id	misogynous	text	misogyny_category	target	cleaned_text
3979	0	<MENTION_1> Well you cock sucking bitch from Fl , keep your fucking cunt mouth closed , look for fire	0	0	<mention > well you cock sucking bitch from fl , keep your fucking cunt mouth closed , look for fire
3980	0	allies 10 year old brother is calling me a cunt and a bitch bc I asked him a question💀	0	0	allies year old brother is calling me a cunt and a bitch bc i asked him a question
3981	0	You’re a bitch ass cunt <MENTION_1>	0	0	you are a bitch ass cunt <mention >
3982	0	You left me in the dark for some bitch that had a kid while you were in the pin but yet you still chose that dry cunt over your son how sad.	0	0	you left me in the dark for some bitch that had a kid while you were in the pin but yet you still chose that dry cunt over your son how sad .
3983	0	Conte being a little bitch as per. Get sacked already you average cunt 🖕🏻	0	0	conte being a little bitch as per . get sacked already you average cunt
3984	0	<MENTION_1> biTCH I LOTERALLY WAS THIS YOU NEVER TRUSTED MY DRIVING ENOUGH CUNT WHORE BITCH	0	0	<mention > bitch i loterally was this you never trusted my driving enough cunt whore bitch
3985	0	<MENTION_1> I just realized I used whore instead of cunt oh how the tables have turned	0	0	<mention > i just realized i used whore instead of cunt oh how the tables have turned
3986	0	<MENTION_1> u cunt fuker of a dog whore of a grandma	0	0	<mention > u cunt fuker of a dog whore of a grandma
3987	0	I've been called a son of a whore and a cunt today already. It's not even 1 yet	0	0	i have been called a son of a whore and a cunt today already . it is not even yet
3988	0	<MENTION_1> You can't call anyone a whore when you're taking up the ass from your father cunt.	0	0	<mention > you cannot call anyone a whore when you are taking up the ass from your father cunt .
3989	0	#IMayBeAThiefBut but I'm not a mean girl. OK I was once, but is calling my bestie a cunt and a whore so bad? Oh, an… <URL>	0	0	but I am not a mean girl . ok i was once , but is calling my bestie a cunt and a whore so bad ? oh , an <url>
3990	0	Just walked past this women and she goes 'Hello you cunt' I'm crying 😭😂	0	0	just walked past this women and she goes   hello you cunt   I am crying
3991	0	But the plant gets devoured by the animal, and the animal devoured by us, because nature, rather like I spoke of women before, is a cunt.	0	0	but the plant gets devoured by the animal , and the animal devoured by us , because nature , rather like i spoke of women before , is a cunt .
3992	0	I refuse to be a stuck up, judgmental, hypocritical, boring, non progressive cunt, just to put other women streamers down	0	0	i refuse to be a stuck up , judgmental , hypocritical , boring , non progressive cunt , just to put other women streamers down
3993	0	But anyway my point is - men don't lose sleep wishing they were Nicer like other men are. Women do. Try not to, I'm not saying be a cunt	0	0	but anyway my point is   men do not lose sleep wishing they were nicer like other men are . women do . try not to , I am not saying be a cunt
3994	0	I didn’t realize girls who wear huge bows in their hair called other women “cunt”. “Northern Bell’s” must be bred t… <URL>	0	0	i didnt realize girls who wear huge bows in their hair called other women cunt . northern bells must be bred t <url>
3995	0	<MENTION_1> <MENTION_2> <MENTION_3> You're a cunt for judging women by what they chose to do. Hate to break that to you.	0	0	<mention > <mention > <mention > you are a cunt for judging women by what they chose to do . hate to break that to you .
3996	0	'Cunt again? It was odd how men like Suggs used that word to demean women when it was the only part of a woman they valued.'	0	0	cunt again ? it was odd how men like suggs used that word to demean women when it was the only part of a woman they valued .
3997	0	<MENTION_1> Name 1 islamic cunt -ree where muslim women can marry a non -muslim? now don't say u r only concerned about India. #LoveJihad	0	0	<mention > name islamic cunt   ree where muslim women can marry a non   muslim ? now do not say u r only concerned about india .
3998	0	Aw aye so putting men and women together justifies sexual assault , what a daft cunt <URL>	0	0	aw aye so putting men and women together justifies sexual assault , what a daft cunt <url>
3999	0	I have called more men the word 'cunt' than I have women, because in my experience more men are cunts than women are	0	0	i have called more men the word   cunt   than i have women , because in my experience more men are cunts than women are
4000	0	Trust women and support their decisions them make in their pregnancy and don’t be a cunt	0	0	trust women and support their decisions them make in their pregnancy and dont be a cunt
4001	1	Black woman are aggressive while white women are stupidly programmed by society to be nice damsels in distress read… <URL>	discredit	passive	black woman are aggressive while white women are stupidly programmed by society to be nice damsels in distress read <url>
4002	1	<MENTION_1> WOMEN ARE STUPID AND DUMB AND MAN IS SMART AND RAPE IS OK	discredit	passive	<mention > women are stupid and dumb and man is smart and rape is ok
4003	1	<MENTION_1> <MENTION_2> Bitch, do you think those women are stupid? Don't even try to kiss and lick their ass.  The… <URL>	discredit	passive	<mention > <mention > bitch , do you think those women are stupid ? do not even try to kiss and lick their ass . the <url>
4004	1	White women are stupid <URL>	discredit	passive	white women are stupid <url>
4005	1	<MENTION_1> She's an uppity racist bitch and those women are stupid for being there and giving her the time of day.	discredit	passive	<mention > she is an uppity racist bitch and those women are stupid for being there and giving her the time of day .
4006	1	<MENTION_1> <MENTION_2> sometimes WOMEN are stupid too! Majority of white women voted for a sexist misogynist pig!	discredit	passive	<mention > <mention > sometimes women are stupid too ! majority of white women voted for a sexist misogynist pig !
4007	1	<MENTION_1> oh but they do. Then they go around and bitch how all women are stupid golddiggers because they went to… <URL>	discredit	passive	<mention > oh but they do . then they go around and bitch how all women are stupid golddiggers because they went to <url>
4008	1	 'Foster mum saying 'European women are stupid alcoholics' is the basic attitude of her culture's numerous rape gangs <URL>	discredit	passive	foster mum saying   european women are stupid alcoholics   is the basic attitude of her culture s numerous rape gangs <url>
4009	1	To accept this notion proves women are stupid! <URL>	discredit	passive	to accept this notion proves women are stupid ! <url>
4010	1	Women are stupid. They get cheated on and approach and fight the side chic. Bitch who cheated on you? Who? Stupidity is unbelievable.	discredit	passive	women are stupid . they get cheated on and approach and fight the side chic . bitch who cheated on you ? who ? stupidity is unbelievable .
4011	1	sucking my own dick cause women are stupid	discredit	passive	sucking my own dick cause women are stupid
4012	1	you know your women are stupid just like you're_ bitch please did i fuck you_ what importance do you have in my life_ are you retarded_ 😏🌹	discredit	passive	you know your women are stupid just like you are   bitch please did i fuck you   what importance do you have in my life   are you retarded
4013	1	"So a woman shouldn't be questioned if you does a 'Bobbitt"" on him in his sleep! Women are stupid to let ANY man bea… <URL>"	discredit	passive	so a woman should not be questioned if you does a   bobbitt   on him in his sleep ! women are stupid to let any man bea <url>
4014	1	Reason #346738 why some women are stupid af <URL>	discredit	passive	reason why some women are stupid af <url>
4015	1	<MENTION_1> <MENTION_2> She just keeps digging that “women are stupid if they didn’t vote for me” hole deeper and deeper.	discredit	passive	<mention > <mention > she just keeps digging that women are stupid if they didnt vote for me hole deeper and deeper .
4016	1	Because some women are stupid <URL>	discredit	passive	because some women are stupid <url>
4017	1	RT <MENTION_1> Because some women are stupid <URL>	discredit	passive	<mention > because some women are stupid <url>
4018	1	<MENTION_1> <MENTION_2> <MENTION_3> She clearly thinks women are stupid! Bitch needs to take a seat.	discredit	passive	<mention > <mention > <mention > she clearly thinks women are stupid ! bitch needs to take a seat .
4019	1	RT <MENTION_1> <MENTION_2> <MENTION_3> <MENTION_4> She clearly thinks women are stupid! Bitch needs to take a seat.	discredit	passive	<mention > <mention > <mention > <mention > she clearly thinks women are stupid ! bitch needs to take a seat .
4020	1	RT <MENTION_1> i personally think that men who beat women are cowards and men who rape women are stupid and full of scum, both were not rai…	discredit	passive	<mention > i personally think that men who beat women are cowards and men who rape women are stupid and full of scum , both were not rai
4021	1	"I called my ex wife a cunt all the time. She acted like I just called her a ""dork"" or something. White women are stupid."	discredit	passive	i called my ex wife a cunt all the time . she acted like i just called her a   dork   or something . white women are stupid .
4022	1	<MENTION_1> <MENTION_2> <MENTION_3> <MENTION_4> This ugly bitch has a mistress? Women are stupid.	discredit	passive	<mention > <mention > <mention > <mention > this ugly bitch has a mistress ? women are stupid .
4023	1	<MENTION_1> Your lady probably is a bitch though. Most women are bitches and whores. A woman who wants you to f… <URL>	discredit	passive	<mention > your lady probably is a bitch though . most women are bitches and whores . a woman who wants you to f <url>
